tag,description,qty,unit,sheet_id,table_title,bbox_px
BI21,ATFP EMERGENCY SHUTDOWN SWITCH,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2378.88,3434.88,2413.44"
BI22,AHU-T1A FREEZESTAT,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2413.44,3434.88,2447.76"
BI23,AHU-T1B FREEZESTAT,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2447.76,3434.88,2482.32"
BI24,ATCT AHU DDC RESET,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2482.32,3434.88,2516.88"
BI25,AHU-T1A HIGH LIMIT STATIC PRESSURE,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2516.88,3434.88,2551.438"
BI26,AHU-T1B HIGH LIMIT STATIC PRESSURE,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2551.438,3434.88,2585.758"
BO01,AHU-T1B FAN START/STOP,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2654.88,3434.88,2689.2"
BO02,MINIMUM OA DAMPER CONTROL,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2689.2,3434.88,2723.76"
BO03,REDUNDANT OA DAMPER CONTROL,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2723.76,3434.88,2758.32"
BO04,AHU-T1A FAN START/STOP,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2758.32,3434.88,2792.64"
BO05,AHU-T1A RA ISOLATION DAMPER CONTROL,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2792.64,3434.88,2827.2"
BO06,AHU-T1B RA ISOLATION DAMPER CONTROL,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2827.2,3434.88,2861.76"
BO07,AHU-T1B SA ISOLATION DAMPER CONTROL,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2861.76,3434.88,2896.32"
BO08,AHU-T1A SA ISOLATION DAMPER CONTROL,1,EA,navfac-cherry-point-atc-mechanical.pdf#65,POINTS LIST AHU-T1A/TIB,"3340.074,2896.32,3434.88,2930.64"
